20   0.03336
20.3518   0.0394
20.7035   0.04746
21.0553   0.05867
21.407   0.07479
21.7588   0.09839
22.1105   0.13264
22.4623   0.17705
22.8141   0.21631
23.1658   0.22081
23.5176   0.19007
23.8694   0.1539
24.2211   0.12876
24.5729   0.11601
24.9246   0.11325
25.2764   0.11907
25.6281   0.13354
25.9799   0.15858
26.3317   0.19818
26.6834   0.25955
27.0352   0.36475
27.3869   0.50129
27.7387   0.65981
28.0905   0.75034
28.4422   0.69117
28.794   0.55094
29.1457   0.42908
29.4975   0.35436
29.8493   0.32335
30.201   0.33054
30.5528   0.37408
30.9045   0.44441
31.2563   0.50104
31.608   0.49088
31.9598   0.42992
32.3116   0.37269
32.6633   0.34822
33.0151   0.3653
33.3668   0.42831
33.7186   0.53401
34.0703   0.63875
34.4221   0.64634
34.7739   0.53547
35.1256   0.39599
35.4774   0.28611
35.8291   0.21071
36.1809   0.16005
36.5327   0.12534
36.8844   0.10092
37.2362   0.08323
37.5879   0.0699
37.9397   0.05971
38.2915   0.05173
38.6432   0.04538
38.995   0.04013
39.3467   0.03594
39.6985   0.03232
40.0502   0.02935
40.402   0.0268
40.7538   0.02462
41.1055   0.02272
41.4573   0.02107
41.809   0.01966
42.1608   0.01837
42.5126   0.01734
42.8643   0.01634
43.2161   0.01554
43.5678   0.01475
43.9196   0.0142
44.2714   0.01371
44.6231   0.01323
44.9749   0.01298
45.3266   0.01284
45.6784   0.01294
46.0301   0.01305
46.3819   0.01325
46.7337   0.01316
47.0854   0.01279
47.4372   0.0123
47.7889   0.01194
48.1407   0.01198
48.4925   0.01217
48.8442   0.0128
49.196   0.01391
49.5477   0.01564
49.8995   0.01783
50.2513   0.01962
50.603   0.01992
50.9548   0.01934
51.3065   0.01927
51.6583   0.01993
52.01   0.0211
52.3618   0.02238
52.7136   0.02449
53.0653   0.02704
53.4171   0.02893
53.7688   0.0292
54.1206   0.02898
54.4724   0.03004
54.8241   0.03336
55.1759   0.03825
55.5276   0.04236
55.8794   0.04456
56.2312   0.04705
56.5829   0.05102
56.9347   0.05365
57.2864   0.05172
57.6382   0.04766
57.99   0.04538
58.3417   0.0462
58.6935   0.0494
59.0452   0.05282
59.397   0.05451
59.7487   0.05523
60.1005   0.05639
60.4523   0.05685
60.804   0.05597
61.1558   0.0553
61.5075   0.05586
61.8593   0.0578
62.2111   0.06076
62.5628   0.0649
62.9146   0.07021
63.2663   0.07689
63.6181   0.08391
63.9699   0.08987
64.3216   0.09476
64.6734   0.09849
65.0251   0.09987
65.3769   0.09927
65.7286   0.09557
66.0804   0.09066
66.4322   0.08836
66.7839   0.08977
67.1357   0.09235
67.4874   0.0932
67.8392   0.0935
68.191   0.09605
68.5427   0.10104
68.8945   0.10629
69.2462   0.10824
69.598   0.10611
69.9497   0.10303
70.3015   0.10132
70.6533   0.10125
71.005   0.09854
71.3568   0.08983
71.7085   0.07944
72.0603   0.07246
72.4121   0.06936
72.7638   0.06857
73.1156   0.0681
73.4673   0.06621
73.8191   0.06262
74.1709   0.05921
74.5226   0.05604
74.8744   0.05157
75.2261   0.04645
75.5779   0.04195
75.9296   0.03872
76.2814   0.0373
76.6332   0.03728
76.9849   0.03753
77.3367   0.03615
77.6884   0.03309
78.0402   0.0294
78.392   0.02613
78.7437   0.02366
79.0955   0.02225
79.4472   0.02162
79.799   0.02147
80.1508   0.02131
80.5025   0.0208
80.8543   0.01974
81.206   0.01867
81.5578   0.01869
81.9095   0.0194
82.2613   0.01949
82.6131   0.01781
82.9648   0.01527
83.3166   0.01323
83.6683   0.01186
84.0201   0.01111
84.3719   0.01058
84.7236   0.01009
85.0754   0.00979
85.4271   0.00952
85.7789   0.00921
86.1307   0.00876
86.4824   0.00801
86.8342   0.00722
87.1859   0.00658
87.5377   0.00622
87.8894   0.00608
88.2412   0.00605
88.593   0.00606
88.9447   0.0061
89.2965   0.00612
89.6482   0.00626
