#   2   2  39
     -108.57707675257      .00671517554
      -95.45685060498      .01072441189
      -78.23316822710      .01029723111
      -74.86093869781      .01541986556
      -72.54873459546      .01033188723
      -70.72743830352      .01236201684
      -69.40308589615      .01281046473
      -68.43005645390      .01250973956
      -66.48923151196      .01034321692
      -64.51269270876      .01047737732
      -63.16208555983      .01037536378
      -61.12513392582      .01274242033
      -58.34554077755      .01679195331
      -55.83925030939      .01307688762
      -55.14254411397      .01029724508
      -53.29556427987      .01068979669
      -50.80598426155      .01046802414
      -49.22277487931      .01005005336
      -46.61214940794      .01542572698
      -41.67239466253      .01608737463
      -36.11333368887      .01059210277
      -35.14445986036      .01035168058
      -33.61263933343      .01178266390
      -30.83716976417      .01215404979
      -27.52794425258      .01491731785
      -25.16176189420      .01297748940
      -23.19836482178      .01214834954
      -22.46036786563      .01638034729
      -76.31474195516      .01040570091
      -40.72528506473      .18148064050
      -39.68676975213      .05226414407
      -39.29646171562      .19550414643
      -35.70717420727      .01247716056
      -35.34967088457      .01390726684
      -30.88671231198      .01628286323
      -28.99154527822      .03506238675
      -26.02878381993      .04838798150
      -24.78477936669      .01766161578
      -24.42365607796      .03274995208
#   2   2   5
       10.08663996898      .01023406495
       20.17032791848      .01004812869
       33.17571276612      .01010337175
       50.32019319074      .01007194628
       72.60956425150      .00405839582
